id,prompt_id,text,generated
1539183b,0,"In the world we live in today, cars are used by people nearly everyday. To some they are looked at as a need such as water, food, or shelter rather something we want to improve our life. Although, it may improve our lives in the particular moment to some degree, we fail to see the greater and more longterm effects from everyday car usage. The following sources reviews these effects and reveals the problems and solutions we may have to fix them.

One of the more serious and more recognized problems from car usage is the steady increase of greenhouse gas emissions produced from vehicles all over the world. Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe. Vauban, Germany is an example of the effort being made to reduce these greenhouse gas emissions, this experimental city is trying to remain ""carfree"" and in doing so the city itself has to make its own changes. This basic precept is being adopted around the world by trying to compact suburbs and make them more accessible by public transportation.""When i had a car i was always tense. I'm much happier this way"" said by heidrun waltersource 1. With this new experiment, people are finding ways to adapt and live the changed life while others actually feel better off.

Another serious and impacting issue from car usage is the increase in smog over big named cities. In paris, after days of a near record breaking pollution, paris bans driving throughout the city in attempt to clear up the skies. Diesel fuel is looked at as main problem paris faced in cleaning out the intensifying smog, since a france tax act favors diesel over gasoline it displays an issue the france government must correct in their own wrong doings. A different look towards car usage is that recent studies show americans buying fewer cars, getting fewer and fewer licenses, and also driving less overall. If this pattern continues there will be positive reinforcements for carbon emissions and the environment, since its the and largest emission producer in America. The internet brings a whole other chess piece to the game allowing kids to feel more connected with people without driving anywhere. ""pedestrian, bicycle, private cars, commercial and public transportation traffic are woven into a connected network to save time, conserve resources, lower emissions and improve safety."" said by Bill Ford executive chairman of the Ford Motor Companysource 4.

A program set up in bogota, colombia is a program developed to promote alternative transportation and reduce smog. ""its a good opportunity to take away stress and lower air pollution."" said businessman carlos arturosource 3. Sports centers and parks have also increased throughout the citybad conditioned sidewalks have been replaced with smooth onesrush hour restictions have been cut largely and high class shopping districts have also been created. This program is already looked at by many countries and is being observed by the world like an exciting experiment.

There are many advantages to limiting car use and these are just few of them. Overall, the advantages observed are just from the few examples of less car use that we have, if more people look towards this problem of over used cars.",0
15eaf968,1,"When electing the president of the United States, you must vote in favor of the president you want. However, instead of coming down to popular vote, the system uses the Electrolar College to decide. The electoral Vote works in that the people of a certain states votes for their candidate and the majority of people who vote for a certain president give their votes to a slate of voters. What this means is that the popular vote within a state wins the electoral votes of the electors who then vote for the president. Many people dislike this system including myself. I disaprove of this system because it limits representation, permits the disinterest of voters, and reduces a candidates interest in a state.

One major problem with the Electoral College voting system is that it limits representation of the people. The Electoral COllege votes work so that the population of a state directly effects the amount of votes that states receives. For example, Wyoming only has about 500,000 voters so it only receives one electoral college vote. Because there is only one vote for wyoming, the 500,000 voters do not have acurate representation in a vote that has a total of 270 electoral votes. There have also been times in which a president has won the piopular vote but lost the Electoral College vote. This was seen in the 2000 vote of Bush versus Gore when Gore won the popular vote and Bush won the electoral vote.

One might claim that because the amount of electoral votes for a state is based of the population, it is fair. However, I believe that the popular vote is more fair because it expresses the opinion of the majority. In some states, there is a large majority of people running for a single party. This can be observed primarily in Texas where an overwhelming majority of voters are Republican. Therefore, the Republican president wins Texas almost every election period. This can be frustrating for Democrats who live in Texas because they know that their vote does not matter causing them to lose interest in voting in the first place. This is not fair for those people nor is it particularly good to express as an American trait.

As stated before, the larger the population of a states, the more Electoral College votes that state gets. This leads to a small group of ""big states"" that have such a large amount of votes, they are the target for candidates to try to persuade to vote for them. On the opposite side of the spectrum, most of the other 50 states have a smaller amount of votes and are less of an objective for candidates to acquire. In many states throughout an election preiod the period in which candidates move to diferent states giving speeches the candidates never make an appearance in their state at all. This is observed in the 2000 election in which seventeen states did not have the candidate make an appearance at all. This also can lower interest in voting for the president.

The Electoral college voting system is not fair in the way the present system works. The system does not show proper representation of the people, does not promote interest in voting, and causes a candidate to ignore the states in which do not have a large amount of electoral votes. Moving to popular vote will fix all of these problems and will improve the way we vote for our president.",0
15f7ea58,1,"Dear Senator, Concerning the topic of the merits and demerits of the Electoral College, herein abbreviated as EC. The Electoral College, through which our president and vice presidents currently are selected, is an institution that concerns many people in the United States. Some claim that the Electoral College is ""an anachronism, a nondemocratic method of selecting a president that ought to be overruled by declaring the candidate who receives the most popular votes the winner."" Posner Though the lack of control over the president of the United states election is disconcerting, the Electoral College, as you are aware is beneficial to elections, for example, it allows disputes to be settled over ties and complications in the popular voting process to be reduced, and minimises the amount of votes necessary for tallying, the Electoral College also provides accurate representation to citizens in certain areas. However, is this appropriate? Can the single justification for the disconnection from citizens of a nation to their president be justified on convenience? From what most sources suggest, the Electoral College is a safety system, in place to minimize the risk of complications arising from the voting process. The use of the Electoral College in this manner is unsettling to the American voter, and poses many risks for the basis of the United States. Therefore, the Electoral College should not be allowed to continue in its current manner.

Foremost, the EC as a method of backup to reduce risk of complications in popular voting is inappropriate. In theory, the EC is not invalid however, the way in which it is implemented is prone to error, or lack thereof, for reasons that harms the voter's representation. As each citizen votes, heshe votes for an EC slate, with each party selecting a slate of electors trusted to vote for the party's nominee. Richard Posner in his publication ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President,"" states that, ""it is entirely possible the the winner of the electoral vote will nto win the national popular vote."" However, Posner, immediately states thereafter, ""yet, that has happened very rarely."" Posner is correct in this case that this phenomena does happen rarely. The reason for this happening rarely is the fact that the EC adopts a ""winnertakeall"" voting scheme, where the majority candidate wins all of the EC votes for a specific state. To understand how this is a poor way of electing a president, a view into one's ethicality is necessary. The president of the United States is meant to represent the largest amount of the population, inevitably, there will be many that are unhappy with their president. Representing the largest amount of the US population requires that the candidate in question, theoretically, receives the most votes by popular polling. An informed American studies the resolutions and principles of potential candidates, and makes an informed decision as to which one represents their resolutions and principles. Upon deciding which candidate suits their needs, this example citizen casts hisher vote. This vote is a marker which signifies that a certain candadate will, if elected, represent this voter most. Should more than 50% of Americans decide that a certain candidate suits them best, that candidate will represent the largest amount of the American population. The EC, in comparison, awards the full amount of votes possible to the winner of the majority of electors. If 55% of the electors vote one way, and 45% in the opposite direction, the 55% will take precedence, and win the total possible votes for that state. Unfortunately, certain citizens who would have been represented accurately by popular polling may be deprived of the representation by the EC. The disconnect between the American citizen and the president of the United States is detrimental to the whole nation, including the executive body.

The Electoral College is criticized to have disconnected the United States citizen from hisher presidential candidates. However, this has been justified with the claim that ""the EC saves the complications of polling the entire American population."" There are inherent risks with polling the entire population: the fact that there are too many votes to keep an accurate count of. Keeping accurate track of said votes, however, is the responsibility of the current president, who, even during the end of his term, must represent the people who voted for him in providing them with a way to elect their president of choice. In this case, ""practical"" justification signifies the lack of interest in allowing the United States citizen to vote. A dispute of outcome in popular vote is high, the possibility of dispute in the EC is less, due to less electors being polled. The EC attempts to provide an accurate representation of the population, ensuring that the candidate selected is a candidate that suits most of each region, not one in specific. Unfortunately, despite efforts, this system is not accurate. Posner states in his publication that, ""the most thoughtful voters should be the ones to decide the election,"" morally, his reasoning is spoton. An uneducated voter is dangerous to the society heshe lives in, regardless of country. By contrast, the United States guarantees every citizen a right to vote for hisher representatives pursuant to this mandate, a person of great power cannot be allowed to arbitrate that ""only educated voters should decide the election,"" simply because an educated voter is not defined, and cannot be defined.

Large states also play a role in the EC's inaccuracies. While one may argue that larger states have more citizens, therefore, a candidate chosen by popular vote represents those citizens, regardless of their geographic location, smaller states, argue, conversely, that states, as defined entities, should have the power to have equal representation in congress, and the EC. Reflecting back to the resolution of malapportionment of the Senate, two senators were granted to each state, regardless of size. The Electoral College, however, does not apportion this representation evenly for smaller states. Popular vote, obviously, depends on the population of a certain state for a candidate to be elected. The EC also depends on a state's population. Smaller states who do not have many EC votes arguably should have a chance for an equal vote, as the Senate provides for in the United States congress. The EC does not represent this opposite side to representation.

Understanding the root of this argument is crucial to being able to make a difference. Where accuracy is possible, it should be achieved, where accuracy is seemingly impossible, it should be striven for. Allowing the EC to continue in its current manner is inaccurate, by any standard, and sacrifices accuracy and representation for convenience of election. The EC should, when properly instituted, regard itself as a body where the people are further supplemented in their popular representation, not opposed. Senator, I have left the personal remarks to the ending of this letter, but would like to stress my discontent with the EC as it stands today. I understand there are practical limitations that cannot be met, I understand that the EC may be more convenient when it comes to hiring employees to track votes, and coordinate the process as a whole, but it is something that must be done, and striven for, in the most accurate way possible. You, Senator, were elected by popluar vote because the population chose you as the candidate that best suited our interests, and were most likely to defend our interests in the face of opposition. Where we have benefitted you from voting as we have, we request you now represent us in the election of our presidential candidate that best suits our interests nationally. For the reasons provided theretofore, we strongly urge a negation of the Electoral college in favour of a more accurate voting method.",0
162be3e7,0,"Sometimes you don't need a car to go some place, you have choices like take the bus, or use your bike, but sometimes you need a car to go some place far away. I will discuss about the advantages of limiting car usage. I feel that the cars are important but we can live without the because we have others sources to transported and don't expent to much money.

First of all, commercial and public transportation are woven through a connection of network to save time, to conserve resources, lower emissions and to improve safety. Theres a lot of accidents that people commit because a car, sometimes they are tired and don't pay attention to the road, they get distracted by something, and sometimes theres no parking lad for a car. A car is a responsibility. When you have a car you can get tense because, you have to expent you money filling the tank of gas, and repair something if is broken, but sometimes you don't have the money for do that and you take the bus or the subway because is less expensive. People have their cars impounded fot their reaction to the fine, cold nights and warm days caused the warmer layer of air to trap car emissions. people sometimes said that they can't live without a car, if you get to think, they're sometime wrong because there's many public transportation.

In addition, if people don't have a car it would be a impact to people because everybody would be on the streets, and everything would be full of people, but without a car we can get to safe more the atmosphere. Sometimes we have carfree days to save the environment of our world, it's a good opportunity to take away stress and lower air pollution and the turnout was large. The day without cars is part of an improvement campaign. parks and sports centers also have bloomed throughout the city, pitted sidewalks have beed replaced bye broas, smooth sidewalks, arushhour restrictions have dramatically cut traffic, and new restaurants and upscale shopping districts have cropped up. The united states, with its broad expanses and suburban ideals, had long been one of the world's prime car culture. With all these canges, people who stopped car commuting as a result of the recessin may find less reasons to resume the habit.

In Conclusion, have a car it's a responsibility that people have to have, we don't need a car sometimes, but sometimes we do. I feel that the cars are importants, its fine that we get to save the environment but without a car we don't get to go to place we want to go everytime we want.",0
163853c5,0,"Car alarms, car horns, and engines are basically the only thing people hear nowadays. The number of cars in the streets are simply beginning to get out of hand.

Citizens all around the world, we all should really try to limit the amount of time that we are spending using our vehicle.

If you really take a moment to think about it, this could honestly turn out to be a really good thing.

Cars are not necessarily a need, they are a want. I can undertand if you are going to be traveling a far distance that two feet cant get you, but certianlty and ten minute walk to the grocery storemarket cant hurt.

Limiting car usage is very important. Most families tend to spend about about 2050.00 on gas a week. One advantage to limiting car usage is saving a ton of money on gas that could easily be spent of food, to feed your family.

"" "" When I had a car I was always tense. I'm much happier this way"" "" People who have decided to limit the amount of time they spent using their car, are much happier.

One advantage to limiting the use of cars is that the air would become much more fresh and clean, and it would become alot more healthier for us citizens.

"" "" Its a good opportunity to take away stress and lower air pollution,"" said a businessman Carlos Arturo Plaza as he rode a twoseated bicycle with his wife."" "" Most people that have decided to stop using cars or have significantly limited their car usage, have nothing but positive things to say.

If more people became aware that not spending so much time driving was a good thing, and simply limited their care usage, the air would become so much more clean, and alot more of us would be happy.

A former citizen has shared with us that one advantage to limiting car usage for her is that her children have ""... organized their summer jobs and social life around where they can walk or take public transportation or car pool with friends."" She has also mentioned that her children were not in any rush to get their drivers license, even though where they live a car would would definetely ""...come in handy."" Most people have really been able to enjoy walking and not using their cars.

Driving your car is not intirely a bad thing, but simply limiting your car usage is a wonderfull thing, and many advantages come to limitng car usage. You save a great deal of money on gas when you decide to walk rather than to drive, the air become a lot more clean and heathy for our lungs, and many people are able to focus more on the important things in life, like jobs and friends and family.

If you decide to park your car in the garage and put away the keys, you'd really be able to see how nice it is to just walk to your destination rather than drive, it's a great way to realx and to just enjoy yourself.",0
1648c117,1,"Dear Senator, I am a student writing to you that we should be changing the Electoral College, to the election by popular vote. If you change the voting system to the election by popular vote, then people are able to vote for who they want to vote, rather than having someone for president as a mistake during the voting. I believe that people should have the right to vote based on the president, not the slate of electors. Also because of the ""disaster factor,"" and because of the ""winnertakeall"" system.

First off, you should change the system to the election by popular vote, because people should be able to vote based on the president and not the slate of electors. It is not fair that the people who pick the electors are people from the states convention, party's central committee or the candidates themselves. The voters should be allowed to control who their electors vote for. Since they are part of the country, they should have a say in the country too. We should not be confused about the voting for the ""wrong"" electors, but be able to know what we are doing.

Secondly, may I recall the ""disaster factor,"" the biggest crisis the century? The Louisiana legislature back in the 1960's, they had some trouble in replacing the Democratic electors with new electors. In fact, they almost did not succeed in doing this. The state's legislatures are probably the ones who are responsible for this incident, because of picking the electors themselves. By keeping the electoral college, you could probably make the same mistakes again.

Lastly, another reason why we should change the voting system to the election by popular vote is, because of the ""winnertakeall"" system. Candidates running for president know they have no chance in winning, if they spend their time in the wrong states. So instead they spend all their time in states are probably going to vote for them.

All in all, we should not be keeping the electoral college, because its unfair to voters who don't know the real reason why they voted for a candidate, people also do not want to make the mistakes they made in the past, and the ""winnertakeall"" system is just irrational.",0
16652a46,1,"The electoral college is a bad thing because voters aren't voting directly for the candidates. Voters are only voting for a slate of electors that then vote for a president. Uninformed people might be mislead as to what they are actually voting for. The election should be changed to popular vote because the electoral college is not voting directly on a matter.

While big states have more say in what happens, small states were created to have just as much power. There are few states with over twenty electoral votes, and twenty votes is a lot. But, there are far more small statesin terms of population than big states. Having many states with only 716 beats few big states with 2055. Some candidates won the popular vote, but lost the electoral vote due to what states they were popular in. This sways the actual results of voting and messes up what should be based on raw voting numbers. Having electors making the desision for the state is another reason why certain candidates lose.

Some people in America don't know the difference between the popular vote and electoral vote. This can result in people being mislead. If a candidate were to visit California and make a good impression, that state would have a higher chance of being in that candidates favor. If another candidate were to go to Montana, make a good impression just like the first one, he would have the advantage for that state. Both candidates put in the same effort, but the first one would have many more electoral votes than the second mainly because of how electoral votes work.

The winner takes all rule is also in some way bad. Candidates would be competing over larger states like California and New York, If the voting within that state came down to a 49 to 51 percent vote, one candidate would be so close but acheive absoloutly nothing. Each candidate SHOULD get whatever votes they earned to make the voting the way it should be and more fair.

The electoral college is in many ways imperfect, which is why popular vote would be more efficient and more of an actual competition. Popular vote is also a way to make voting simple.",0
1669258f,0,"In the recent years the state of the country has been a major issue. The environment is a growing concern and the economic condition of the citizens is a pressing matter. One way the alleviate the stress on these factors is to limit car use. Doing so will help the environment by limiting greenhouse incisions, and not having a car all together or limiting car use will save money for those who are economicly weak. Limited car use would alleviate all these problems.

The environment houses us along with everything that supplies us with the means to live. In recent years that has been under attack by pollution. according to Robert Duffer one of the major issues of Paris, France is the increasing smog and pollution that has decended upon the city. The level of pollution rivaled the most polluted cities in the world: Beijing China. In order to combat the smog French officials have placed a ban on drving, and for those that chose to disobey recived a fine. The smog then cleared up to allow the ruling French party to rescind the ban. This should be an example for highly poluted areas everywhere. Not only does this preserves the environment but it also takes the health and well being of citizens into account.

The limited use of cars would help those who are finacialy weak to strengthen themselves, because not having to use money to pay for the expenses of a car would leave you money to take care of other necessities. Elisabeth Rosenthal wrote that in some German suburbs there is 70% of the people residing there that do not have cars. And there is only a few places where they can be parked, and for the places that allow parked must be purchased for 40,000 dollars, along with a house. Just not having a car itself would be much more affordable! 57% of the people who live in that suburban area sold their cars to move there. As shown by Rosenthal's report, not having a car would prove to be more economicaly sound and benifital especially to those who are struggling.

There are many advantages to the limiting of the usage of cars. For one thing it aids the environment by adding less pollutants into the air, which harm the environment and the people in it. Also people that use their cars less save money, which would benifit those whoa rent in the best possible economic situation. Many say that limiting the use of acars would prevent many from going to work, school and other obligagtions, but there are other means of transportaion including bikes, buses, subways and monorails. Think of the disadvantages to excessive car use, high pollution, expensive expenses such as gasoline and maintence of the car. Limited car use would remove all these burdens.",0
16a0afd8,1,"Dear Senator, The Electoral College was created many, many years ago in the Constitution by our founding fathers, and now it is finally its time to retire. The Electoral College should be taken away and replaced by election by popular vote, in order to determine the president of the United States. The Electoral college should be abolished, because citizens are not correctly represented, and states are not treated fairly in this process. The United States strives to be a place of freedom and equality, but we as a country can not achieve this goals with this process in place.

The United States of America, is all about people protecting their rights, but how can that be if citizens are not even allowed to represent themselves with their own votes. According to the Office of the Federal Register's article,""What is the Electoral College?,""you help choose your state's electors when you vote for President because when you vote for your candidate you are actually voting for your candidate's electors."" Which means that our votes just choose people to represent our state and vote for us. So whats the whole point of voting in the first place? Is it just to make citizens feel like they are actually choosing the president. This process would not be a problem if the electors actually represented us correctly. According to,""The Indefensible Electoral College:Why even the bestlaid defenses of the system are wrong,"" by Bradford Plumer, ""in 2000...Al Gore... won the popular vote but lost the presidency,"" because of the electoral college. Plumer went on to quote a Gallop poll recorded after Al Gore lost which reported,"" over 60 percent of voters would perfer a direct election to kind we have now."" Thats over half of the people voting! But the incident with Al Gore was not the only one, also according to Bradford Plumer's article,"" in 1960, segregationists in the Louisiana legislature nearly succeeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy."" In other words, they were trying to cheat and make sure the out come of the vote was what they wanted. People may argue that there have only been few instances of the Electoral College making mistakes, but how many more mistakes are they going to make in the future. Will there be so many, that our entire political system becomes corrupt. The citizens of the United States should be allowed to represent themselves with their own vote, and choose their own leaders.

How can the U.S. strive for equality, if states are not treated fairly through the process of the electoral college? The Electoral College process, is a winnertakesall system, because of this, candidates spend their time only focused on specific states. States that are most populated, or that they think will be a ""swing"" state, basically any state that has a specific insterest to them and that will help their campaign. According to,""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong,"" written by Bradford Plumer,""during the 2000 campaign, seventeen states didn't see the candidates at all."" This is a result of the faulty system, how are people suppossed to know who they want to vote for, if candidates won't even take the time to make a pitch to them? If the United States really wants equality, they need to start by having a equal state voting process.

At the end of it all, the Electoral College should be abolished because citizens are not correctly represented, and states are treated unfairly in the process. Help the United States continue to reach its goal of freedom and equality by abolishing the Electoral College.

Sincerely, United States Citizen.",0
16b2bb2b,0,"As our atmosphere constantly changes, so do our habits. With greenhouse emissions rising, our efforts towards changing it are too. Even outside of the United States there are efforts being made in Germany, France, and Colombia. In Gernamy, some people have ended up selling their cars, and started living a whole new lifestyle. Moved into carless communities with others, and now live supposedly happier lives. A city in Columbia, officially has a car free day, to try and cut down on emissions and help reduce the stress of driving, also those who do not go along with it are fined. So, maybe life with less cars can actually be beneficial to many of us.

In the city of Vauban, Germany there is a suburb that was finished around 2006. Its goal was to limit the use of cars. So far it seems successful in its purpose where 70% of the families living there do not have cars, and at least 57% sold a car to live in that suburb. For the most part, there is no driveways, garages, or street parking so it is mainly carfree except for the ""main thoroughfare"" being the tram to downtown. Proof that not only the idea was beneficial, but it was also ""inspirational"" is that places like Vauban, are growing more and more in Europe, and the U.S. has the EPA environmental Protection Agency promoting these car reduced communities, and legislators are now starting to act upon it. It is also becoming a part of a movement called ""smart planning"". The idea also is to make cities denser so more people can live, and easier for walking. To make things closer, so getting there is not such a hassle especially if you don't have a car.

After nearrecord pollution in Paris, the city enforced a partial ban on car use to help clear the city's air. On Monday, morotorists with an even numbered plate were told to leave their car come, or be fined. and on that Tuesday, people with odd numbered plates would have to do the same. Because of that, nearly 4,000 people were fined. And 27 people had their cars impounded due to the way they acted upon being fined. Though it left some unhappy people, it did help the congestion was down by 30% in the city.

The City of Bogota, Colombia has started a carfree day. And apparently it's a big hit. Its goal is to promote alternate transportation, and reduce smog, with the exception of buses and taxis. That day, millions of Colombians either walked, hiked, biked, or skated. And even though there was some gray clouds with a bit of rain, it didn't stop many people. It is also seen as an opportunity to help lower stress and air pollution. And to show its popularity, two other cities in the county Cali and Velledupar have joined in on the event. Even the mayor of Asuncion, Paraguay came to the county to say how great of an idea it was. More parks, sports centers have been buit, and 118 miles of bike paths have been created. On top of that, new sidewalks have been built to help people in general.

With all of the effort that so many countries have put out towards making a better environment for themselves, I hope you would be able to see why they did it, because I do. When it comes to making communities with car restrictions, or a day or two when use in limited it all helps. So Maybe I could convince you to reduce your car use, and improve your life.",0
16d9d064,1,"Dear Mr. State Senator, I am writing this letter to talk about how the Electoral College is unfair, outdated, and irrational. First, the Electoral College is unfair to voters. Second, there could be a tie in the electorsal vote. Last, the voters are merely voting for the slate of electorss rather than the president. Those are my points on why to take away the Electoral College.

To start this off the Electoral College is unfair to the voters. Because of the ""winnertakeall system in each state"", the candidates don't take time to go to other states that they know they will lose, they only really focus on the ""swing"" states. For example, during the 2000 campaign, seventeen statesdidn't see the candidates in their state at all, also 25 of the largest media markets had not seen a single campaign ad from a candidate. Also it's unfair because voters don't really know who to vote for because they see no campaign ads and candidates don't show up to their state and tell them what heshe is running for. That's why the Electoral College is unfair to voters of the presidential election.

Second, there could be a tie in the electorsal vote. In the case of the tie it would go straight to the House of Representatives, where state delegations vote for the president. By this the House's decision is no where close to that of the people in their state. The election is omly a few swing voters away from catastrophe. That's why it is bad if the vote ends in a tie.

Lastly, the voters are merely voting for the slate of electorss rather than the president. For instance, if you ""lived in Texas and wanted to vote for John Kerry, you'd vote for a slate of 34 Democratic electorss pledged to Kerry."" The worst part is that the electorss could be anyone you don't even have to hold a political position to be an electors, they could be very biased and narrowminded. That's why the Electoral College is unfair.

In conclusion Mr. Senator the Electoral College is unfair, outdated, and irrational because it is unfair to voters, there could be a tie in the electorsal vote and the voters are merely voting for a slate of electorss and not there president. So Mr.",0
17177aef,0,"There are many advantages to limiting car usage. It is better for the environment, it limits time spent sitting in traffic, and saves money.

The main cause of people wanting to limit driving is to protect the environment. According to an article by Elizabeth Rosenthal, ""passenger cars are responsible for 12% of greenhouse gasses in Europe... and up to 50% in some car intensive areas in the United States."" Emissions from car exhaust is polluting the air and creating smog in large cities. According to Robert Duffer, Paris had to enforce a partial driving ban to clear the air of smog. Some people want new suburbs to be built specifically to encourage the limiting of driving. Limiting driving does lower the amount of smog and air pollution in cities.

Another benefit of limiting driving is that it limits time spent sitting in traffic. In Bogota, Colombia, a ""carfree day"" was issued. The goal was to reduce smog as well as reduce traffic jams around the city. The reduction of these traffic jams also reduced stress and promoted excessive. People could stop worrying about being late for work because of the traffic. It caused many people to walk or bike to work instead of driving or taking the bus. Another advantage of this is that parks and sports centers have thrived across Bogota. Limiting the use of cars isn't only healthier for the environment but also for us.

One final advantage to limiting the use of cars is that it saves money. Citizens save money by not having to buy cars or the gas they require. Also, citizens don't have to pay taxes for roads, parking lots, or traffic lights. Another way limiting driving saves money is on the materials and equipment needed to pave roads and parking lots. Since many people who live in dense cities take the subway or bus to work anyway because of the recent recession, limiting car use would be an easy way to clean up some pollution in that city.

In conclusion, limiting driving has many big advantages. It protects the environment while limiting traffic in cities, encouraging excessive, and saving money. I'm not sure how it would work out here because of how spread out everything is, but it sounds like a great idea in a dense city.",0
17340273,0,"In the United States of America, and all over the world, cars are used every day. People use them to get to work, to go see family, and to get simply, from A to B, but a new idea is sprouting up in Europe, the U.S., and elsewhere where people are doing something unheard of.... giving up their cars. According to Source 1, ""In German Suburb, Life Goes On Without Cars"", Vauban, Germany is a city that is almost completely car free. Heidrun Walter, a media trainer and mother of two says, ""When I had a car I was always tense. I'm much happier this way,"" THis shows that living without cars is not only possible, but could have some great consequences.

Living car free could seem like something impossible, but it has great effects. In the article ""In German Suburb, Life Goes On Without Cars"", there is a study revealing that passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe....and up to 50 percent in some carintensive areas in the United States. Without cars, we could lower pollution, which is a huge problem for some places. In the second article, ""Paris bans driving due to smog"" Paris has to enforce a partial driving ban to clear the air of the city after days of nearrecord pollution. Motorist with even number licence plates were ordered to leave their cars on day and motorists with odd numbered plates were ordered to the next day. This enforcement had positive consequences along with it. Congestion was down 60 percent in the capital and the smog hanging over the city eventually cleared. This shows almost immediate benefits to the decline in driving. Can you imagine the benefits after a long term period of carfree cities? The possibilities are limitless.

Carfree periods of time don't have to be long term. In Bogota, Colombia, a carfree day takes place every year and it is a ""big hit"" with millions of Colombians according to the article ""Carfree day is spinning into a big hit in Bogota"". For the third straight year, cars have been banned only excluding busses and taxis. The goal is to promote alternative transportation and reduce smog in the city of 7 million. Anyone who violated the rules were fined 25 dollars. For the first time ever, two other cities, Cali and Valledupar, have joined in the event. Businessman Carlos Arturo Plaza says ""It's a good oppurtunity to take away stress and lower air pollution."" This should show that car free periods of time are possible, not matter how long, and that they have great consequences that come along with them.

You might say that it would be extremely difficult to make America a car free country. Well, according to a report in the fourth article ""The End of Car Culture"" America may be on it's way. Research studues show that Americans are buying fewer cars, driving less and getting fewer licenses as each year goes by. The nummber of miles driven in the United States peaked in 2005 and dropped steadily thereafter according to a analysis by Doug Short of Advisor Perspectives, an investment research company. In April 2013, the number of miles driven per person was nearly 9 percent below the peak. Thsi shows that there is a steady decline in driving and autiomotive transport in America. Also found in the fourth article, if the pattern persists, it will have beneficial impliactions for carbon emissions and the enviorment. Many sociologists believe the pattern will continue. Alternate sources of transportation have popped up also. In New York, a new bike sharing program has popped up and in San Fransisco, Bay Arear Rapid Transit is another viable option of transport. With all of these options, doesn't one fit you?

In conclusion, alternate transport oppurtunities and car free periods of time are the solution. With so many ways to lower how much and how you drive. The switch to a more economic means of transport would be easier than you think. The possibilities are endless and multiple studies show that the good consequences outweigh the bad ones.",0
175003c6,1,"Dear Senator Adams, Voting for a president is not what it seems to be. The electoral college makes the people's votes so that the electors are actually voted. These electors vote for the president in favor of their party which is not always trustworthy or reliable. The popularity winner can also lose, due to lack in electoral votes. Many voters are still confused or don't know how the system works. In reality, electoral system is outdated and should be tweaked of how it would work today.

To begin with, Electors that are voted for by the people are not always trustworthy. They're hand picked by their political party but sometimes,""state laws vary on how the electors are selected and what their responsibilities are...""Does The Electoral. Voters can't control who their electors vote for president. The electoral college should be changed to popularity votes because, ""the electors could always defy the will of people""The Indefensible Electoral. This is unreliable and the way of voting by the people can be easily swayed by the electors.

Additionally, the popularity winner can lose by having less electoral votes. Voters can be discouraged to elect their president when really the electors do the job. This situation has happened when,""Gore had more popular votes than Bush yet fewer electoral votes""In Defense Of. Any election, voters can expect another close election in which the popular winner could again lose the presidency. The electoral college is unstable and this major downside is a factor.

More over, many voters are still confused or don't know how the system works. In this article it states that, ""voters sometimes get confused about the electors and vote for the wrong candidate""The Indefensible Electoral. The electoral college does not clarify to voters on what the people are actually voting for. In another article it explains that people actually voted for a slate of electors. This would mean that the author had to reassure the right understanding. Readers of that article who've voted are now in disbelief or shocked.

In conclusion, the electoral college should be addressed to a win by popularity. The electors in favor of their political party are not always trustworthy. The popularity winner can lose due to lack in electoral votes. Also, many voters are confused or don't know how the electoral college works in presidential elections. These facts add on to more cons than pros of the idea of electoral college.",0
